tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
96,7,National,"Dorward, 2019",Productivity,Agriculture Value Added,Inorganic fertiliser use,,,
96,8,National,"Dorward, 2020",Economic,food prices relative to real incomes,Food Expenditure Ratio,,,
96,9,National,"Dorward, 2021",Environment,sustainable development impacts,water use,,,
96,10,National,"Dorward, 2022",Environment,sustainable development impacts,Climate change,,,
96,11,National,"Dorward, 2023",Environment,sustainable development impacts,land institutions and access,,,
96,12,National,"Dorward, 2024",Environment,sustainable development impacts,micro-nutrient deficiencies and diets,,,
251,1,field/plot; farm/household,"Lazzeri, et. al, 2009",Economic,Energy efficiency,Energy requirements,,,
251,2,field/plot; farm/household,"Lazzeri, et. al, 2010",Economic,Energy efficiency,GHG emissions (CO2eq),,,
251,3,field/plot; farm/household,"Lazzeri, et. al, 2011",Environmental, Effect of on-farm trial location on yield,Open field yield,,,
251,4,field/plot; farm/household,"Lazzeri, et. al, 2012",Environmental, Effect of on-farm trial location on yield,sample area yield,,,
251,5,field/plot; farm/household,"Lazzeri, et. al, 2013",Environmental, Effect of on-farm trial location on yield,Oil content,,,
251,6,field/plot; farm/household,"Lazzeri, et. al, 2014",Environmental, Effect of on-farm trial location on yield,N content,,,
250,1,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Economic diversity and diversification,,,
250,2,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Maintaining tradition in processing milk:,,,
250,3,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Marketing capability,,,
250,4,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Quality acknowledgment products,,,
250,5,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Letting the farm for leisure time,,,
250,6,field/plot; farm/household,"Ruiz et.al, 2009",social,multi-functionality,Employment generation,,,
250,7,field/plot; farm/household,"Ruiz et.al, 2009",social,membership in professional associations,"membership to professional associations related to goat activities (breeders’ association, cooperative), ",,,
250,8,field/plot; farm/household,"Ruiz et.al, 2009",social,membership in professional associations,the degree of involvement in the activities of these associations,,,
250,9,field/plot; farm/household,"Ruiz et.al, 2009",social,implication for local life,Participation in social activities,,,
250,10,field/plot; farm/household,"Ruiz et.al, 2009",social,implication for local life,Participation in the local economic life,,,
250,11,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Perception that the farmer has about his work,,,
250,12,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Perception of his income,,,
250,13,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Possibility to have time for leisure,,,
250,14,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Length of the workday and finally ,,,
250,15,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Reasons why he become a farmer,,,
250,16,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Difficulty of access and the distance to the exploitation,,,
250,17,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Cooperation with other farmers,,,
250,18,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Satisfaction and access to agricultural and livestock services and finally ,,,
250,19,field/plot; farm/household,"Ruiz et.al, 2009",social,"social well-being (quality of life, especially that related to work)",Access to other social services,,,
250,20,field/plot; farm/household,"Ruiz et.al, 2009",social,continuity of the goats livestock activity.,Continuity of farm in the medium term,,,
250,21,field/plot; farm/household,"Ruiz et.al, 2009",social,continuity of the goats livestock activity.,Ownership situation,,,
250,22,field/plot; farm/household,"Ruiz et.al, 2009",social,continuity of the goats livestock activity.,Degree of adaptation to changes in the sector,,,
250,23,field/plot; farm/household,"Ruiz et.al, 2009",social,continuity of the goats livestock activity.,"Training, a complex indicator including the education level, training courses",,,
326,1,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Economic,Economic and technical efficiency,Total Factor Productivity (TFP) of agriculture,,,
326,2,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Economic,Optimal Land tenure arrangements,Net capital stocks in agriculture (2015 US dollars) to gross value added of agriculture,,,
326,3,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Economic,Inter-generational continuation of farming activity,Ratio young/elderly for farm managers (number of managers with less than 35 years by 100 managers with 55 years and over),,,
326,4,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Economic,Farm income,Real income of agricultural factors per paid annual work unit,,,
326,5,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Economic,Farm income,Net entrepreneurial income of agriculture per unpaid annual work unit (,,,
326,6,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Social,Equity,Median equivalised net income in rural areas (1000 euros purchasing power standard),,,
326,7,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Social,Equity,At-risk-of-poverty rate in rural areas,,,
326,8,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Social,Equity,Unemployment rate in rural areas (,,,
326,9,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Environmental ,Energy flow,Production of renewable energy from agriculture (tonnes of oil equivalent per hectare of utilized agricultural area),,,
326,10,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Environmental ,Soil physical and chemical quality,"Area under organic cultivation (share of utilized agricultural area, %)",,,
326,11,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Environmental ,Pollution levels,Greenhouse gas emissions due to agriculture (million CO2 equivalent grams per hectare of utilized agricultural area),,,
326,12,National,A Composite Indicator to Assess Sustainability of Agriculture in European Union Countries,Environmental ,Soil loss,Gross nitrogen balance (tonnes of nutrient per hectare of utilized agricultural area),,,
211,1,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Crop diversity,Number of cultivated species,,,
211,2,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Crop rotation,Degree of crop rotation,,,
211,3,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Conservation tillage,Degree of conservation tillage,,,
211,4,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Cover cropping,Degree of cover cropping,,,
211,5,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Farmland heterogeneity,Degree of farmland heterogeneity,,,
211,6,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Field size,Degree of field size,,,
211,7,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Degree of natural vegetation patches,Degree of natural vegetation patches,,,
211,8,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Degree of riparian vegetation,Degree of riparian vegetation,,,
211,9,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Natural vegetation patches inside and around agricultural lands,Degree of natural vegetation patches,,,
211,10,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Environmental,Hedgerows,Degree of hedgerows,,,
211,11,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Connectivity,Degree of connectivity provided by hedgerows,,,
211,12,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Spatial heterogeneity ,Degree of spatial heterogeneity provided by natural vegetation,,,
211,13,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,The recovery rate of agro-ecosystems,Degree of recovery rate,,,
211,14,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Food production,Degree of conservation and use  of local crop and seed species,,,
211,15,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Food production,Number of cultivated crop species,,,
211,16,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Cultural heritage,Degree of production and use of locally sourced species,,,
211,17,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Disturbance regime,Degree of lost/abandoned agricultural lands,,,
211,18,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Food security,Degree of crop diversity produced at the household leve,,,
211,19,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Food security,Degree of dependence on agricultural landscapes in terms  of food security,,,
211,20,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Economic,Economic development,Degree of dependence on agricultural landscapes in terms of food security,,,
211,21,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Economic,Economic development,Degree of income generated from agricultural production,,,
211,22,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Economic,Economic development,Degree of access to agricultural credits and markets,,,
211,23,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Economic,Economic development,Diversity of livelihoods at the household level,,,
211,24,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Traditional agroecological knowledge,Degree of the share of traditional agroecological knowledge,,,
211,25,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Traditional agroecological knowledge,Degree of documentation of agro-traditional knowledge,,,
211,26,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Traditional agroecological knowledge,Degree of maintenance of traditional agricultural practices,,,
211,27,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Social,Traditional agroecological knowledge,Degree of use of local names of crops,,,
211,28,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Institutional,Land ownership,Degree of clarity in land ownership,,,
211,29,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Institutional,Agricultural related institutions,Degree of the existence and effectiveness of relevant institutions,,,
211,30,Farm/household; Landscape,Assessment of the resilience of the agricultural landscapes and associated ecosystem services at multiple scales ,Human,Infrastructure,Degree of use of drip irrigation system,,,
